source,target,weight,text_unit_ids
A VITRIOLIC,RESOLUTION,1.567069156321036e-05,[1]
A VITRIOLIC,RIVERS,9.36353293817094e-06,[1]
A VITRIOLIC,ROCKS,5.67408165642287e-06,[1]
A VITRIOLIC,ROOFS,9.36353293817094e-06,[1]
A VITRIOLIC,ROOMY CRUCIBLE,1.567069156321036e-05,[1]
A VITRIOLIC,SAL AMMONIAC,1.567069156321036e-05,[1]
A VITRIOLIC,SALINE,1.567069156321036e-05,[1]
A VITRIOLIC,SALINE MENSTRUUM,1.567069156321036e-05,[1]
A VITRIOLIC,SALINE SPIRITS,1.567069156321036e-05,[1]
A VITRIOLIC,SALINE WATERS,1.567069156321036e-05,[1]
A VITRIOLIC,SALPETRE,1.567069156321036e-05,[1]
A VITRIOLIC,SALT ALCALICUM,1.567069156321036e-05,[1]
A VITRIOLIC,SALT COM,1.567069156321036e-05,[1]
A VITRIOLIC,SALT CRACKS,1.567069156321036e-05,[1]
A VITRIOLIC,SALT FIRE,1.567069156321036e-05,[1]
A VITRIOLIC,SALT VOLATILE URINEAE,1.567069156321036e-05,[1]
A VITRIOLIC,SALTPETRE,1.567069156321036e-05,[1]
A VITRIOLIC,SAND,9.36353293817094e-06,[1]
A VITRIOLIC,SANDY EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,SEA SALT,9.36353293817094e-06,[1]
A VITRIOLIC,SEASON,1.567069156321036e-05,[1]
A VITRIOLIC,SECRET POWERS,1.567069156321036e-05,[1]
A VITRIOLIC,SEED,9.36353293817094e-06,[1]
A VITRIOLIC,SEEDS,1.567069156321036e-05,[1]
A VITRIOLIC,SHOOTS AH ROUND,1.567069156321036e-05,[1]
A VITRIOLIC,SLIMY EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,SMALL HOLE,1.567069156321036e-05,[1]
A VITRIOLIC,SMALL STICKS,1.567069156321036e-05,[1]
A VITRIOLIC,SMALL VERMINE,1.567069156321036e-05,[1]
A VITRIOLIC,SNOW,5.67408165642287e-06,[1]
A VITRIOLIC,SO-CALLED SPIRIT,1.567069156321036e-05,[1]
A VITRIOLIC,SOFT,1.567069156321036e-05,[1]
A VITRIOLIC,SOL,1.567069156321036e-05,[1]
A VITRIOLIC,SPERM,5.67408165642287e-06,[1]
A VITRIOLIC,SPIRIT,5.67408165642287e-06,[1]
A VITRIOLIC,SPIRIT REDUCES,1.567069156321036e-05,[1]
A VITRIOLIC,SPIRITUAL HEAVENLY,1.567069156321036e-05,[1]
A VITRIOLIC,SPIRITUAL NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,SPIRITUAL VOLATILE,1.567069156321036e-05,[1]
A VITRIOLIC,SPIRITUS MUNDI,5.67408165642287e-06,[1]
A VITRIOLIC,SPONGY,1.567069156321036e-05,[1]
A VITRIOLIC,STABLES,1.567069156321036e-05,[1]
A VITRIOLIC,STALTEOUS THINGS,1.567069156321036e-05,[1]
A VITRIOLIC,STEAM BATH,1.567069156321036e-05,[1]
A VITRIOLIC,STONE,1.567069156321036e-05,[1]
A VITRIOLIC,STONES,5.67408165642287e-06,[1]
A VITRIOLIC,STONY,1.567069156321036e-05,[1]
A VITRIOLIC,STRONG ALCALINE LYE,1.567069156321036e-05,[1]
A VITRIOLIC,SUBJECT,9.36353293817094e-06,[1]
A VITRIOLIC,SUBJECTS,1.567069156321036e-05,[1]
A VITRIOLIC,SUBLUNARY SUBJECTS,1.567069156321036e-05,[1]
A VITRIOLIC,SUBTIL EARTH,9.36353293817094e-06,[1]
A VITRIOLIC,SUBTIL FIXT ALCALINE EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,SUBTIL NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,SUBTIL NITRE JOINS,1.567069156321036e-05,[1]
A VITRIOLIC,SUBTIL SPIRIT,9.36353293817094e-06,[1]
