source,target,weight,text_unit_ids
ABBOT TRITHEMIUS,OCCULT,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OCCULT MANNER,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OCT,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OCTAGON,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,ORIGINAL NATURE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OUP,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OUYR VERTU,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OVYR VETU OUIRCOMYTH ALLE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OWN FIREY,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OWN SUBTLETY,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,OXYGEN,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PALADIN,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PARIS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PELICAN,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PERFECT GEOMETRY,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PHILOSOPHER,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,PHILOSOPHY NAMES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PNEUMA,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,POWER INCREASES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,POWER PERFORMS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,POWERS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PP 212-,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PRIUYD FRO HER-TO,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,PUTNAMS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,READ,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,REDGROVE,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,ROGER BACON,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,ROYAL SOCIETY,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SADOUL,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SCHUMAKER,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SECRETUM SECRETORUM,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SERPENT,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SEXUAL OVERTONES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SHAH,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SHERWOOD TAYLOR,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SILVER,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SIMILAR NATURE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SINGER,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SKILFUL ADAPTATION,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SOLID SUBSTANCES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SOLID THINGS,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SPIRIT,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SPIRITUAL TINCTURES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SPIRITUAL WATER,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,STAPLETON,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,STEELE,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,STONE,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,STUART,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SUBLIME SCIENCES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SUBSEQUENT ELEVATION,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SUBTERRANEAN REGIONS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SUBTERRANEAN REGIONS-,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SUBTILE THING,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,SUFI,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SUFIS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,SUN,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,TABLET,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,TAROT,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,TEACHINGS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,TENFOLD RATIO,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THEORIES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THEOSOPHICAL,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,THERFOR FRO,2.5168787370866864e-05,[1]
